document_id,extension,size_bytes,extraction_attempted,extraction_method,tokenization_attempted,residual_high_confidence_pi_pattern_count,blocked_for_ai_extraction,needs_operator_review,status
doc_7d007a812d812fbc,.pdf,61201,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_63978581f1f79c35,.pdf,59203,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_c0b70aa5e0f57759,.pdf,54593,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_30288b4b6d34bcd3,.pdf,59259,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_18bba0815f2d4d2c,.pdf,59612,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_f06a41cd9dd7f46c,.pdf,58470,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_ea7db8ba2f94c4bc,.pdf,59763,False,not_attempted,False,0,True,True,duplicate
doc_c48606b4263ed368,.pdf,56495,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_e627aa7e6e9b6dea,.pdf,59198,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_169ab6f73ecef0b9,.pdf,62217,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_7ce47083a693f570,.pdf,63509,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_4c178695e4d4b78d,.pdf,60863,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_480e8b83e9e2a78a,.pdf,54862,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_5a394ce275bc2b97,.pdf,57901,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_e6d740f74ccf7ccd,.pdf,60329,False,not_attempted,False,0,True,True,duplicate
doc_76a6f1495c2ee03e,.pdf,55631,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_1e6b8296f4adc125,.pdf,54250,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_c252ea1f80ce27d5,.pdf,57120,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_8cd4c423a914e9e2,.pdf,63184,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_1defcdbf1e5b8648,.pdf,58850,False,not_attempted,False,0,True,True,duplicate
doc_b429b2dd9710db3c,.pdf,59713,False,not_attempted,False,0,True,True,duplicate
doc_0db70cb112455838,.pdf,58768,False,not_attempted,False,0,True,True,duplicate
doc_4964d8644fa321d3,.pdf,57133,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_94db8b7687852d62,.pdf,61909,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_21dad6a9d1a2869d,.pdf,55582,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_693d2dbbf5754c9e,.pdf,56932,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_acdd6706102adad0,.pdf,55539,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_f47cc56bd8e7820a,.pdf,61433,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_ade924497d5580ea,.pdf,60613,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_8ac4f19a3417fb48,.pdf,56552,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_fd6959c5e31805c3,.pdf,58915,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_9343f639b6c48173,.pdf,58904,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_534ed6717d63438f,.pdf,57325,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_71d2ec55e2a93f4d,.pdf,56243,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_e009e8c7b92c7b60,.pdf,59850,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_297938c16befccfa,.pdf,55477,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_724e180598159fd0,.pdf,60071,False,not_attempted,False,0,True,True,duplicate
doc_6c4bb8ea6d0df5b5,.pdf,55378,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_f687676e584e529b,.pdf,61720,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_4fafd2635a8beee7,.pdf,57411,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_dab211e0a70a2f0c,.pdf,1434302,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_7e9bedd04928005c,.pdf,1158932,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_9eadd99322dcb465,.pdf,1505699,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_7e9f15ad33c4d4cb,.pdf,6641343,False,not_attempted,False,0,True,True,duplicate
doc_e129af09628a3993,.pdf,1568670,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_625f3ed93e1c7106,.pdf,58016,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_a83a8bf01e789819,.pdf,60692,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_065cc38458f65b9a,.pdf,59941,False,not_attempted,False,0,True,True,duplicate
doc_2e96a7527f419267,.pdf,61119,False,not_attempted,False,0,True,True,duplicate
doc_f68f51b7721fb4c7,.pdf,59399,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_4353a7acae2abd43,.pdf,59242,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_91a92ccad480a156,.pdf,59794,False,not_attempted,False,0,True,True,duplicate
doc_4a3d939b4706853f,.pdf,61184,False,not_attempted,False,0,True,True,duplicate
doc_c5e314ab6c62fd1c,.pdf,54556,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_67bf26ed53b86bb8,.pdf,59349,False,not_attempted,False,0,True,True,duplicate
doc_1f27d8d3a387d905,.pdf,58889,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_b5b512c95ccc2808,.pdf,58634,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_2d903304c81c9367,.pdf,60953,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_e6183ef58207d226,.pdf,812611,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_7d22c552d0225023,.pdf,57730,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_35f101efd769dfb1,.pdf,60581,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_f338fd0bb1e8a7a3,.pdf,57510,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_c71b44fdb4a8aa1e,.pdf,59623,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_9c706a83b0c1ae24,.pdf,60687,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_ccb00c1cf37548bd,.pdf,55199,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_f6d9b3865efc6800,.pdf,58715,False,not_attempted,False,0,True,True,duplicate
doc_364b6e323c224651,.pdf,57646,False,not_attempted,False,0,True,True,duplicate
doc_4fff688f9c336806,.pdf,59104,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_032fab25a2fc8dcf,.pdf,61037,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_25639b0b98dbfb06,.pdf,59701,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_45312d1872a18574,.pdf,56005,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_74de0f2787744dc4,.pdf,60588,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_b92e445dc8f6df29,.pdf,59482,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_124565534b75bce8,.pdf,59533,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_c48a0f49e46d124d,.pdf,56719,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_192a428a016abbc2,.pdf,58799,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_0499d309e9285d29,.pdf,63932,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_835e5d1ecaa7352f,.pdf,66880,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_493ad88767c2f96c,.pdf,59238,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_ac2e8a2b47490834,.pdf,60258,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_109faad43c42e2fb,.pdf,57805,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_a7ce3c1e0859368b,.pdf,58638,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_ba2151143dfe54e9,.pdf,56283,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_a1a40192479e1640,.pdf,57457,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_d0b1d21ec843de15,.pdf,62670,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_e28abc9c0997787c,.pdf,57293,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_2afaf95325c8b6bf,.pdf,60350,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_f1f21a719c38541c,.pdf,61741,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_b5ea23900361a059,.pdf,56805,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_d2c9d56406ca3d71,.pdf,57370,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_389f0b84e022a687,.pdf,55474,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_291ad1a76c1d9bfd,.pdf,59341,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_6aaeff06cedd8bb7,.pdf,61302,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_fd4cc2f4d287955a,.pdf,56840,False,not_attempted,False,0,True,True,duplicate
doc_17b28e7bb55ec816,.pdf,59363,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_61727afadfd64f11,.pdf,60214,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_2f1125dfffcd6939,.pdf,56302,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_3b0512d4ba29133c,.pdf,56486,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_a2dd3760017c73b1,.pdf,60688,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_3571b8fd1b8ae9b9,.pdf,60260,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_20ff725e7ca7aeb4,.pdf,57498,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_972d066365c59def,.pdf,56875,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_fac248892283dfc8,.pdf,58820,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_77753c0c319fcaaa,.pdf,63606,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_a59c11e0596271b4,.pdf,58447,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_f647b8fa3710dca5,.pdf,59725,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_798d20a2b564984e,.pdf,64246,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_4a057c2a8ea2c57d,.pdf,57028,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
doc_4ce2567ca416ba31,.pdf,56750,True,pdf_text_extraction_unavailable,False,0,True,True,extraction_unavailable
